play_id,title,speaker,length,description,play_link
561,Reclaiming Fear,Magda Szubanski,13:22,"A famous Australian actor is horrified by a paparazzi shot of her on the beach in her ""bathers.""",https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=561
565,The Brussels Sprouts,Annalise Raziq,05:37,A child goes to great lengths to hide brussels sprouts from her stepfather.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=565
558,At The Barricade,Andrew Solomon,15:42,A writer lands in Moscow on the eve of a revolution.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=558
553,My Grandmother's Country,Melissa Lucashenko,14:03,A writer and her daughter move from Aboriginal land to an impoverished community.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=553
551,You're So Screwed,Ryan Knighton,17:03,A blind man goes on an adventure to test his senses.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=551
545,Near Mrs.,Caitlin Myer,06:11,Caitlin gets caught sneaking out of the house to hang out with her boyfriend.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=545
539,No Puedo Vivir Sin Ti,Leah Benson,05:50,A woman finds what she hopes is a love letter.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=539
542,"Big Walk, Little Feet",Kathi Kinnear Hill,05:06,"In 60s Portland, Kathi is forbidden from entering a club pool because she is black",https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=542
529,Summer Camp,Meg Wolitzer,10:56,A girl at summer camp tries to keep up with her sophisticated fellow campers.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=529
531,Hollywood Calling...But Not Really,Simon Doonan,10:47,Simon Doonan tries out for The Devil Wears Prada but realizes they were interested in more than his acting.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=531
522,Where'd That Apple Go?,Kemp Powers,12:18,Kemp Powers contemplates what makes his son so sensitive.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=522
519,What We Live For,Duff McKagan,13:46,Duff McKagan finds sobriety and meaning in his life after a major health scare.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=519
514,As If I Was Not There,Peter Pringle,10:14,A man faces the death penalty for a crime he did not commit.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=514
510,Before Fergus,Lynn Ferguson,15:00,Lynn Ferguson makes an important choice about her pregnancy.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=510
507,I Grew Up Here,Daryl McCormack,08:53,A young man stands up to his bullies.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=507
502,The Dunnes Store Strikers,Karen Gearon,13:15,A shop worker in Ireland helps bring attention to South African apartheid.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=502
498,The Bounds of Comedy,Colm O'Regan,10:18,A comedian must convince a court that a joke he told was funny.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=498
496,This Church,Mark Redmond,10:33,Mark Redmond works with a homeless shelter in Vermont.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=496
490,Cannot Tell A Lie,Mel Dockery,05:06,An English woman has to answer a tough question on her US citizenship test.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=490
480,The Last Gift,Alexandra Rosas,06:30,A daughter honors her mother's last Christmas wish.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=480
482,A Detroiter in Paris,Dame Wilburn,07:16,Dameon takes a trip to Paris.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=482
474,The Boundless Sky,Dawn Seymour,10:31,A 97 year old woman describes training young men for WWII combat as a WASP.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=474
470,Speechwriter's Lament,Karen Duffin,06:57,Karen Duffin is a speech writer for a powerful CEO when she oversleeps.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=470
467,You Are What You Eat,Dana Goodyear,11:01,A journalist learns when to put herself in her stories.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=467
464,Church of Hamballs,Jim Bennett,12:10,An activist finds himself sitting down to an awkward meal.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=464
459,Tricia Ball,Tricia Rose Burt,12:57,A family tradition endures community-wide scandal.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=459
455,The Box,Karen Duffin,12:09,Karen Duffin tries to find courage in the face of doubt.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=455
452,The 93rd,William Cole,10:38,A WWII soldier from Wisconsin serves with the segregated 93rd Infantry Division in the South Pacific.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=452
448,An Extra Hotdog,Marco Huertas,04:11,Marco is haunted by a time he didn’t give his extra hotdog to a hungry kid.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=448
444,The Great Escape,Nina Mitchell,12:58,Nina Mitchell is a young stroke survivor who sneaks out of the hospital to attend a party.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=444
440,Kidneys and Commitments,Gil Reyes,10:23,A man receives the best gift ever from the love of his life.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=440
436,The Too-Jewish Wedding,Annie Korzen,12:21,A mother struggles with her son's choice to have a religious wedding.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=436
429,A Place To Live,Jessica Lee Williamson,13:39,Jessica Lee Williamson follows love to a campsite and loses her sense of self.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=429
425,The Get,Cindy Chupack,13:23,Cindy Chupack has to get an official divorce from a rabbi before she can remarry.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=425
421,Fog of Disbelief,Carl Pillitteri,15:16,A man is working at a nuclear power plant when disaster strikes.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=421
413,Musical Chairs,Matt Diffee,12:40,A jack-of-all-trades enters a cartoon contest.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=413
409,"Finally, We Agree",James Braly,12:41,A man struggles through a divorce after 20 years of marriage.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=409
404,Almost Famous,Molly Cameron,06:47,Molly Cameron tries to re-create a spontaneous moment for an album cover.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=404
400,My First Story,Etgar Keret,13:17,A bad soldier learns to write from personal loss.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=400
396,The Rubber Stamp,Mona Simpson,13:18,A woman tries to figure out how to pay for college.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=396
392,My Grandfather's Shoes,Christian Garland,05:49,A preacher's kid steals collection plate money from his grandfather.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=392
388,The Bad Haircut,Alfonso Lacayo,05:06,A boy gets a bad haircut.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=388
384,The Matchmaking Rabbi,Amy Klein,05:14,Amy Klein finally finds a husband after paying a man in Israel to lift a curse from her by Chanukah.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=384
379,Just a Little Bit,Bill Krieger,05:20,A father being deployed to Iraq must find a way to explain it to his children.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=379
373,Alone Across The Arctic,Pam Flowers,13:20,Pam Flowers attempts to cross the Arctic solo with a dog team.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=373
375,The Briar Patch,Warren Holleman,06:12,A Baptist man finds himself at a gay bar.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=375
364,A New Home,Dori Samadzai Bonner,15:55,A family fights to stay in the country they call home.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=364
367,Family Roots,Jillian Lauren,14:50,A woman finds an unexpected new family when she adopts a son,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=367
356,Oreo Relapse,Bill Bernat,05:52,A man is addicted to cookies.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=356
359,The Best Mugging,Anne Driscoll,06:43,A teacher working to exonerate wrongly-convicted criminals is the victim of an attempted mugging.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=359
351,Love Song for Malawi,Al Letson,14:01,Al travels to Malawi for a job and finds unexpected human connection in a prison,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=351
342,A Toast,Catherine Palmer,06:36,"Catherine Palmer takes her young sons on a work trip where they learn some inappropriate toasts, which they repeat at church.",https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=342
343,This is Going to Suck,Matthew Dicks,06:34,Holiday spirit fills an emergency room.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=343
335,Under the Wires,Dan Souza,07:18,A college kid has his jaw wired shut for a month and a half after having jaw surgery.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=335
331,About Your Mother,Sarah Bunger,06:04,Sarah Bunger becomes her father’s best friend and confidant after her mother dies.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=331
327,But Also Bring Cheese,Kate Tellers,13:02,A daughter contemplates how to face her mother’s death with grace.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=327
320,The Fish Bank,Jensi Sartin,12:26,A marine expert tries to bring fish back to Bali.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=320
314,A Pragmatic Idealist,Sisonke Msimang,09:50,A pragmatic idealist learns to really listen to her friend.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=314
310,Dreams of a Young Cow Herder,James Kassaga,08:15,A young man dreams of an iron roof for his family.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=310
306,Grandma Mahembe's Farm,Lindiwe Majele Sibanda,12:12,A leading advocate for food security must reassess her own relationship to food.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=306
302,Victorious,Wilson Portorreal,05:18,"Wilson Portorreal runs into traffic to save Hershey, the family dog.",https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=302
298,Keep Going,Peter Sagal,15:04,Peter Sagal runs The Boston Marathon as a guide for a visually impaired man.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=298
294,About You and Me,Horace H.B. Sanders,14:15,Horace HB Sanders gets married and divorced and then remarried.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=294
290,200 One-of-a-Kind Shirts,Natalie Chanin,13:40,"After spending much of her life running away, a woman returns home to Alabama to manufacture the hand-sewn clothes she has designed.",https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=290
286,Birth of the Homobile,Lynnee Breedlove,16:45,Lynnee Breedlove creates “Homobiles” -- a ride service serving the LGBT community and others marginalized by society.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=286
276,Jump,Neil Gaiman,05:42,Author Neil Gaiman explains why he’s afraid to sing in public.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=276
272,Coming of Age in a Mausoleum,George Dawes Green,13:01,George Dawes Green spends the best summer of his life squatting in a mausoleum with a drug dealer.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=272
268,Then You Will Know!,Moshe Schulman,11:36,Moshe Schulman fears retribution from God for breaking Kosher while visiting his aunt in Long Island.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=268
264,11 p.m. Mass,Pilar Siman,05:57,A college freshman falls in love at 11 p.m. Mass.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=264
260,Invisible Toronto,Falen Johnson,11:55,Falen Johnson confronts racism and her own biases while taking a tour group through “Invisible Toronto.”,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=260
256,The Impossible Dream,Jimmy Tingle,13:25,A father bonds with his son over baseball.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=256
252,Call Me Charlie,Josh Bond,15:42,A musician helps the FBI capture America’s Most Wanted.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=252
248,Grand Canyon,Neshama Franklin,05:25,Neshama Franklin visits the Grand Canyon with her sister shortly after the death of her husband of 35 years.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=248
244,I've Heard You Make Cakes,Christine Kalafus,06:16,An amateur baker decides to try her hand at making cakes for a living.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=244
241,Listen To Your Heart,Mary Lou Piland,12:12,A woman falls in love over the protestations of her family.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=241
237,Mr. Soul On Top,Christian McBride,20:02,A jazz musician dreams of playing with James Brown.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=237
221,Holding Your Breath,Gretchen Waschke,04:17,A newly divorced mother is evicted from her home.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=221
215,Playing Parts,Launa Lea,05:56,A worker at a community center has a knife pulled on her.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=215
211,"Sit Tight, Kid",Jason Schmidt,08:17,"A boy realizes his father is not a superhero, just a man who did his best.",https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=211
207,The House of Mourning,Kate Braestrup,13:52,A chaplain helps others deal with death after facing her own tragedy.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=207
203,Teacher Talent Show,Tim Manley,06:54,Tim Manley is failing as an awkward high school english teacher until the school talent show helps him find his voice.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=203
196,Dog Off Leash,Arthur Bradford,06:51,A man spends his second wedding anniversary in jail after getting picked up on an outstanding warrant from the Parks and Recreation department.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=196
192,War and Peace (and Humping),Sofija Stefanovic,07:14,Sofija Stefanovic has a deep crush on a boy whose family is on the opposing side during the Yugoslavian wars.,https://player.themoth.org/#/?actionType=ADD_AND_PLAY&storyId=192
